scan_record_id,point_index,analysis_point_index,file_record_id,source_data_line_number,energy_transfer_meV,detector_counts,monitor_counts,time_exposure,exposure_value,exposure_type,count_control_mode,acquisition_state_id,lattice_state_id,UB_state_id,display_rate,display_sigma_rate,likelihood_model,likelihood_detector_counts,likelihood_exposure,QC_flags,split_role
SCAN-02R-c7a73b4824a01210,17,17,FILE-02R-e779a19e4e2249cb,49,16.9984,37.0,750001.0,126.941,750001.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.933326755564326e-05,8.11033922661199e-06,Poisson_E_times_lambda,37.0,750001.0,normal_rate_diagnostic,discovery
SCAN-02R-c7a73b4824a01210,18,18,FILE-02R-e779a19e4e2249cb,50,17.9981,51.0,750001.0,129.879,750001.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,6.799990933345422e-05,9.521891875534633e-06,Poisson_E_times_lambda,51.0,750001.0,normal_rate_diagnostic,discovery
SCAN-02R-c7a73b4824a01210,19,19,FILE-02R-e779a19e4e2249cb,51,18.9987,37.0,750000.0,135.91,750000.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.933333333333333e-05,8.110350040397626e-06,Poisson_E_times_lambda,37.0,750000.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,30,0,FILE-02R-f05dcc227ab4790a,62,19.9983,70.0,750002.0,138.075,750002.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,9.333308444510814e-05,1.1155437272621614e-05,Poisson_E_times_lambda,70.0,750002.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,29,1,FILE-02R-f05dcc227ab4790a,61,20.9982,52.0,750002.0,135.976,750002.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,6.933314844493748e-05,9.614777761829939e-06,Poisson_E_times_lambda,52.0,750002.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,28,2,FILE-02R-f05dcc227ab4790a,60,21.9982,41.0,750002.0,131.715,750002.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,5.466652088927763e-05,8.537476216640554e-06,Poisson_E_times_lambda,41.0,750002.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,27,3,FILE-02R-f05dcc227ab4790a,59,22.9982,41.0,750003.0,127.288,750003.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,5.466644800087466e-05,8.537464833384464e-06,Poisson_E_times_lambda,41.0,750003.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,26,4,FILE-02R-f05dcc227ab4790a,58,23.9978,38.0,750002.0,125.56,750002.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,5.066653155591585e-05,8.219196752767294e-06,Poisson_E_times_lambda,38.0,750002.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,25,5,FILE-02R-f05dcc227ab4790a,57,24.9983,36.0,750007.0,126.064,750007.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.7999552004181296e-05,7.999925334030215e-06,Poisson_E_times_lambda,36.0,750007.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,24,6,FILE-02R-f05dcc227ab4790a,56,25.9984,52.0,750001.0,128.411,750001.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,6.933324088901214e-05,9.614790581516529e-06,Poisson_E_times_lambda,52.0,750001.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,23,7,FILE-02R-f05dcc227ab4790a,55,26.9976,37.0,750001.0,133.829,750001.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.933326755564326e-05,8.11033922661199e-06,Poisson_E_times_lambda,37.0,750001.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,22,8,FILE-02R-f05dcc227ab4790a,54,27.9988,34.0,750006.0,137.46,750006.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.533297066956798e-05,7.77454033013776e-06,Poisson_E_times_lambda,34.0,750006.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,21,9,FILE-02R-f05dcc227ab4790a,53,28.9983,44.0,750000.0,141.395,750000.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,5.8666666666666665e-05,8.844332774281066e-06,Poisson_E_times_lambda,44.0,750000.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,20,10,FILE-02R-f05dcc227ab4790a,52,29.9986,43.0,750001.0,144.471,750001.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,5.7333256888990814e-05,8.743239708083057e-06,Poisson_E_times_lambda,43.0,750001.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,19,11,FILE-02R-f05dcc227ab4790a,51,30.9978,33.0,750010.0,146.537,750010.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.399941334115545e-05,7.6593147378542e-06,Poisson_E_times_lambda,33.0,750010.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,18,12,FILE-02R-f05dcc227ab4790a,50,31.9979,27.0,750004.0,149.202,750004.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,3.5999808001024e-05,6.928166280055349e-06,Poisson_E_times_lambda,27.0,750004.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,17,13,FILE-02R-f05dcc227ab4790a,49,32.998,32.0,750005.0,151.163,750005.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.266638222411851e-05,7.542422049842842e-06,Poisson_E_times_lambda,32.0,750005.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,16,14,FILE-02R-f05dcc227ab4790a,48,33.9974,40.0,750003.0,151.993,750003.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,5.333312000085333e-05,8.432706696288894e-06,Poisson_E_times_lambda,40.0,750003.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,15,15,FILE-02R-f05dcc227ab4790a,47,34.9969,29.0,750004.0,156.73,750004.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,3.866646044554429e-05,7.180181448544946e-06,Poisson_E_times_lambda,29.0,750004.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,14,16,FILE-02R-f05dcc227ab4790a,46,35.997,45.0,750002.0,161.012,750002.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,5.9999840000426665e-05,8.944248058671002e-06,Poisson_E_times_lambda,45.0,750002.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,13,17,FILE-02R-f05dcc227ab4790a,45,36.996,31.0,750001.0,163.434,750001.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.1333278222295705e-05,7.423675918872137e-06,Poisson_E_times_lambda,31.0,750001.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,12,18,FILE-02R-f05dcc227ab4790a,44,37.9985,34.0,750002.0,168.508,750002.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.533321244476682e-05,7.774581794242283e-06,Poisson_E_times_lambda,34.0,750002.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,11,19,FILE-02R-f05dcc227ab4790a,43,38.997,46.0,750000.0,169.784,750000.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,6.133333333333334e-05,9.043106644167025e-06,Poisson_E_times_lambda,46.0,750000.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,10,20,FILE-02R-f05dcc227ab4790a,42,39.9974,57.0,750002.0,174.025,750002.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,7.599979733387377e-05,1.0066419069910147e-05,Poisson_E_times_lambda,57.0,750002.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,9,21,FILE-02R-f05dcc227ab4790a,41,40.9972,64.0,750002.0,176.615,750002.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,8.533310577838459e-05,1.0666638222298074e-05,Poisson_E_times_lambda,64.0,750002.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,8,22,FILE-02R-f05dcc227ab4790a,40,41.9974,79.0,750004.0,182.413,750004.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,0.00010533277155855168,1.1850862685153131e-05,Poisson_E_times_lambda,79.0,750004.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,7,23,FILE-02R-f05dcc227ab4790a,39,42.997,104.0,750002.0,185.664,750002.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,0.00013866629688987495,1.3597349109983132e-05,Poisson_E_times_lambda,104.0,750002.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,6,24,FILE-02R-f05dcc227ab4790a,38,43.9968,93.0,750001.0,194.529,750001.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,0.0001239998346668871,1.2858183870412112e-05,Poisson_E_times_lambda,93.0,750001.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,5,25,FILE-02R-f05dcc227ab4790a,37,44.9971,119.0,750001.0,199.835,750001.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,0.0001586664551113932,1.4544930092940828e-05,Poisson_E_times_lambda,119.0,750001.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,4,26,FILE-02R-f05dcc227ab4790a,36,45.9981,115.0,750004.0,209.552,750004.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,0.00015333251555991703,1.4298330801920534e-05,Poisson_E_times_lambda,115.0,750004.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,3,27,FILE-02R-f05dcc227ab4790a,35,46.9987,187.0,750002.0,215.191,750002.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,0.0002493326684462175,1.823301048687516e-05,Poisson_E_times_lambda,187.0,750002.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,2,28,FILE-02R-f05dcc227ab4790a,34,47.9979,73.0,750000.0,222.87,750000.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,9.733333333333333e-05,1.1392004993756707e-05,Poisson_E_times_lambda,73.0,750000.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,1,29,FILE-02R-f05dcc227ab4790a,33,48.9958,33.0,750002.0,224.984,750002.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.3999882666979556e-05,7.65939643699354e-06,Poisson_E_times_lambda,33.0,750002.0,normal_rate_diagnostic,discovery
SCAN-02R-d2b7e9ee069bd20e,0,30,FILE-02R-f05dcc227ab4790a,32,49.9968,33.0,750005.0,230.257,750005.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.399970666862221e-05,7.65936579961204e-06,Poisson_E_times_lambda,33.0,750005.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,0,0,FILE-02R-79943ebb90eea890,32,-0.0012,1791.0,750003.0,199.961,750003.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,0.0023879904480382077,5.642671821179069e-05,Poisson_E_times_lambda,1791.0,750003.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,1,1,FILE-02R-79943ebb90eea890,33,0.9988,41.0,750000.0,205.26,750000.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,5.466666666666667e-05,8.537498983243797e-06,Poisson_E_times_lambda,41.0,750000.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,2,2,FILE-02R-79943ebb90eea890,34,1.9988,34.0,750000.0,180.104,750000.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.5333333333333335e-05,7.774602526460401e-06,Poisson_E_times_lambda,34.0,750000.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,3,3,FILE-02R-79943ebb90eea890,35,2.9987,45.0,750002.0,173.533,750002.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,5.9999840000426665e-05,8.944248058671002e-06,Poisson_E_times_lambda,45.0,750002.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,4,4,FILE-02R-79943ebb90eea890,36,3.9987,39.0,750002.0,167.393,750002.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,5.199986133370311e-05,8.326641793486416e-06,Poisson_E_times_lambda,39.0,750002.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,5,5,FILE-02R-79943ebb90eea890,37,4.9987,28.0,750004.0,169.107,750004.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,3.733313422328414e-05,7.055299201243169e-06,Poisson_E_times_lambda,28.0,750004.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,6,6,FILE-02R-79943ebb90eea890,38,5.9987,41.0,750007.0,156.342,750007.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,5.4666156449206476e-05,8.537419300663658e-06,Poisson_E_times_lambda,41.0,750007.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,7,7,FILE-02R-79943ebb90eea890,39,6.9987,44.0,750003.0,144.343,750003.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,5.866643200093866e-05,8.844297397091478e-06,Poisson_E_times_lambda,44.0,750003.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,8,8,FILE-02R-79943ebb90eea890,40,7.9986,27.0,750008.0,149.185,750008.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,3.599961600409596e-05,6.92812933022932e-06,Poisson_E_times_lambda,27.0,750008.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,9,9,FILE-02R-79943ebb90eea890,41,8.9985,28.0,750004.0,158.097,750004.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,3.733313422328414e-05,7.055299201243169e-06,Poisson_E_times_lambda,28.0,750004.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,10,10,FILE-02R-79943ebb90eea890,42,9.9987,37.0,750000.0,152.004,750000.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.933333333333333e-05,8.110350040397626e-06,Poisson_E_times_lambda,37.0,750000.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,11,11,FILE-02R-79943ebb90eea890,43,10.9987,27.0,750010.0,142.918,750010.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,3.599952000639992e-05,6.928110855464103e-06,Poisson_E_times_lambda,27.0,750010.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,12,12,FILE-02R-79943ebb90eea890,44,11.9982,32.0,750003.0,133.472,750003.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.2666496000682666e-05,7.542442162887856e-06,Poisson_E_times_lambda,32.0,750003.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,13,13,FILE-02R-79943ebb90eea890,45,12.9987,31.0,750004.0,128.598,750004.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.1333112890064584e-05,7.423646224326832e-06,Poisson_E_times_lambda,31.0,750004.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,14,14,FILE-02R-79943ebb90eea890,46,13.9988,30.0,750005.0,126.773,750005.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,3.99997333351111e-05,7.302918747277233e-06,Poisson_E_times_lambda,30.0,750005.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,15,15,FILE-02R-79943ebb90eea890,47,14.9988,24.0,750007.0,126.799,750007.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,3.199970133612086e-05,6.531911682912767e-06,Poisson_E_times_lambda,24.0,750007.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,16,16,FILE-02R-79943ebb90eea890,48,15.9981,22.0,750004.0,126.898,750004.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,2.9333176889723255e-05,6.253854325874835e-06,Poisson_E_times_lambda,22.0,750004.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,17,17,FILE-02R-79943ebb90eea890,49,16.9986,42.0,750002.0,126.712,750002.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,5.599985066706489e-05,8.640964555304999e-06,Poisson_E_times_lambda,42.0,750002.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,18,18,FILE-02R-79943ebb90eea890,50,17.9987,29.0,750001.0,129.664,750001.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,3.866661511117985e-05,7.180210169232446e-06,Poisson_E_times_lambda,29.0,750001.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,19,19,FILE-02R-79943ebb90eea890,51,18.9988,35.0,750003.0,135.583,750003.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.6666480000746666e-05,7.888074825166855e-06,Poisson_E_times_lambda,35.0,750003.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,20,20,FILE-02R-79943ebb90eea890,52,19.9983,34.0,750006.0,138.03,750006.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.533297066956798e-05,7.77454033013776e-06,Poisson_E_times_lambda,34.0,750006.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,21,21,FILE-02R-79943ebb90eea890,53,20.9983,29.0,750003.0,136.309,750003.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,3.8666512000618665e-05,7.180191022081917e-06,Poisson_E_times_lambda,29.0,750003.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,22,22,FILE-02R-79943ebb90eea890,54,21.9983,26.0,750007.0,131.717,750007.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,3.4666343114130935e-05,6.798629230917558e-06,Poisson_E_times_lambda,26.0,750007.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,23,23,FILE-02R-79943ebb90eea890,55,22.9982,30.0,750003.0,127.464,750003.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,3.999984000064e-05,7.302938221649328e-06,Poisson_E_times_lambda,30.0,750003.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,24,24,FILE-02R-79943ebb90eea890,56,23.9985,27.0,750011.0,125.456,750011.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,3.5999472007743883e-05,6.9281016181184435e-06,Poisson_E_times_lambda,27.0,750011.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,25,25,FILE-02R-79943ebb90eea890,57,24.9983,22.0,750000.0,126.027,750000.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,2.9333333333333333e-05,6.253887679764573e-06,Poisson_E_times_lambda,22.0,750000.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,26,26,FILE-02R-79943ebb90eea890,58,25.9983,21.0,750001.0,129.894,750001.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,2.7999962666716444e-05,6.110092779817413e-06,Poisson_E_times_lambda,21.0,750001.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,27,27,FILE-02R-79943ebb90eea890,59,26.9982,21.0,750003.0,134.704,750003.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,2.7999888000448e-05,6.110076486301841e-06,Poisson_E_times_lambda,21.0,750003.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,28,28,FILE-02R-79943ebb90eea890,60,27.9979,28.0,750002.0,137.771,750002.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,3.733323377804326e-05,7.055318015324201e-06,Poisson_E_times_lambda,28.0,750002.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,29,29,FILE-02R-79943ebb90eea890,61,28.9982,17.0,750002.0,142.039,750002.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,2.266660622238341e-05,5.497459507598194e-06,Poisson_E_times_lambda,17.0,750002.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,30,30,FILE-02R-79943ebb90eea890,62,29.9986,30.0,750001.0,143.566,750001.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,3.999994666673778e-05,7.302957696125286e-06,Poisson_E_times_lambda,30.0,750001.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,31,31,FILE-02R-79943ebb90eea890,63,30.9985,22.0,750005.0,145.628,750005.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,2.9333137779081474e-05,6.25384598745799e-06,Poisson_E_times_lambda,22.0,750005.0,normal_rate_diagnostic,discovery
SCAN-02R-ebc55d8b20e3cec0,32,32,FILE-02R-79943ebb90eea890,64,31.9979,29.0,750001.0,147.608,750001.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,3.866661511117985e-05,7.180210169232446e-06,Poisson_E_times_lambda,29.0,750001.0,normal_rate_diagnostic,discovery
