file_record_id,dataset_id,source_file,source_checksum,file_size_bytes,file_extension,filesystem_mtime,filesystem_mtime_trust,raw_format_id,raw_format_fingerprint,file_role,parse_status,parse_message,duplicate_status,duplicate_group_id,raw_scan_id,file_scan_cardinality_status,quality_flag,quality_reasons
FILE-02R-18739ff9a41fff35,EXP-TAIPAN-001,TAIPAN_exp1296_scan104040.dat,bcc6ccb919b413b0ee91a28925bd42dc869c32831c7e45bf3d9a6298da861283,24160,.dat,2023-08-28T15:54:38Z,A001_snapshot_filesystem_metadata_only,FMT-02R-00e53630cd36,00e53630cd366c7acd8f45aed10b51dd88f27feb9111947b056840151a37b83d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104040,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-2bd766e8241454cd,EXP-TAIPAN-001,TAIPAN_exp1296_scan104041.dat,80466a3940015ef56e5269f1a0f567dfb81b613b3ae4d800a6fc705274e889fc,9581,.dat,2023-08-28T15:56:02Z,A001_snapshot_filesystem_metadata_only,FMT-02R-a20370d76087,a20370d76087483996ad128dc77f5702769dc90871f1c50ee14cda6374893fd5,scan,parsed,complete_one_declared_numeric_block,unique_content,,104041,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping
FILE-02R-b4ceb51089e2f382,EXP-TAIPAN-001,TAIPAN_exp1296_scan104042.dat,266bd229f4ec226e09a09d37a4014c3180979818b2e478d973b81e35e1763679,31450,.dat,2023-08-28T16:01:06Z,A001_snapshot_filesystem_metadata_only,FMT-02R-00e53630cd36,00e53630cd366c7acd8f45aed10b51dd88f27feb9111947b056840151a37b83d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104042,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-5baa765c008151e1,EXP-TAIPAN-001,TAIPAN_exp1296_scan104043.dat,5a093ea18a954962df13fd0e0e357241b50c3f8152566c5854249403a2041a25,9581,.dat,2023-08-28T16:02:06Z,A001_snapshot_filesystem_metadata_only,FMT-02R-365d8346d6ba,365d8346d6bae3096f01aa4d5a6ed097b14e8772eb4c4c1cdcaeb2b00136bf06,scan,parsed,complete_one_declared_numeric_block,unique_content,,104043,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping
FILE-02R-fb9b9920221845cd,EXP-TAIPAN-001,TAIPAN_exp1296_scan104044.dat,88cbe409f3f920c9f17ae52b25a361dc27c0d7e099bf45ed77f065ed54dafb6e,25442,.dat,2023-08-28T16:20:16Z,A001_snapshot_filesystem_metadata_only,FMT-02R-a96f4c9633b6,a96f4c9633b6290c758a58703e93231b1fa21dc59c67632862150f30c2cae2cc,scan,parsed,complete_one_declared_numeric_block,unique_content,,104044,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-548c132cbb5f17d6,EXP-TAIPAN-001,TAIPAN_exp1296_scan104045.dat,cdee53a95667701e48648731838d93ecf014dc1a800ac892be4153e600aedeaa,24546,.dat,2023-08-28T16:27:16Z,A001_snapshot_filesystem_metadata_only,FMT-02R-42b66acce1bb,42b66acce1bb9e9094963947aadec8ab8c696386b7568b34f522a890d0edecea,scan,parsed,complete_one_declared_numeric_block,unique_content,,104045,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-8ae16df0090d9ece,EXP-TAIPAN-001,TAIPAN_exp1296_scan104046.dat,dcef408e00fb946942e8f7d6424bf037272f3fffb0ce198ec5795a85b6ee87a6,24546,.dat,2023-08-28T16:34:30Z,A001_snapshot_filesystem_metadata_only,FMT-02R-fb75879b9023,fb75879b90237629b7ff00fab2133cdcd0e41ebce361bb62ae82503a783b8bdb,scan,parsed,complete_one_declared_numeric_block,unique_content,,104046,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-7cec5631778ed46c,EXP-TAIPAN-001,TAIPAN_exp1296_scan104047.dat,847144472ad9358dae01cb6e67f3af4c7b0c75c46c61537b69784d002fb48fa8,17752,.dat,2023-08-28T16:40:18Z,A001_snapshot_filesystem_metadata_only,FMT-02R-a96f4c9633b6,a96f4c9633b6290c758a58703e93231b1fa21dc59c67632862150f30c2cae2cc,scan,parsed,complete_one_declared_numeric_block,unique_content,,104047,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-5c81e383ba658579,EXP-TAIPAN-001,TAIPAN_exp1296_scan104048.dat,0315f582d5aac24750d03a537445b9696186541c0bdbe9a404ed8d6b38c2755e,20059,.dat,2023-08-28T16:46:54Z,A001_snapshot_filesystem_metadata_only,FMT-02R-a96f4c9633b6,a96f4c9633b6290c758a58703e93231b1fa21dc59c67632862150f30c2cae2cc,scan,parsed,complete_one_declared_numeric_block,unique_content,,104048,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-6189a97c1406ead2,EXP-TAIPAN-001,TAIPAN_exp1296_scan104049.dat,4b7757ec5e3d79c397d14c615a9a5d4dee9b9b32ef2a36a14cc2e4c57354d402,585492,.dat,2023-08-28T20:22:10Z,A001_snapshot_filesystem_metadata_only,FMT-02R-de66a609ccd2,de66a609ccd219332c3d8bdb4ffa72d187f63fd880e1e2c172330df2f03ec23d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104049,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-bbc5fdf4c121156c,EXP-TAIPAN-001,TAIPAN_exp1296_scan104050.dat,c78ee14dfa30e3e266b1b24c8450f0cc27d7b5cc13f28b002ed21f80e917ec18,16520,.dat,2023-08-28T21:02:50Z,A001_snapshot_filesystem_metadata_only,FMT-02R-c8f545518171,c8f545518171f65a0c524f69bca39353d3d0f963715dae2c174764a5a06f3feb,scan,parsed,complete_one_declared_numeric_block,unique_content,,104050,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-69a9daffcc832bf3,EXP-TAIPAN-001,TAIPAN_exp1296_scan104051.dat,d5a41456faf57368d8187b0774469d23570c866271cee2267cc05a7d99706dcb,16872,.dat,2023-08-28T21:08:36Z,A001_snapshot_filesystem_metadata_only,FMT-02R-de66a609ccd2,de66a609ccd219332c3d8bdb4ffa72d187f63fd880e1e2c172330df2f03ec23d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104051,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-e01fe2a67d288032,EXP-TAIPAN-001,TAIPAN_exp1296_scan104052.dat,46bf27b5f93be241b54840bf575e49a56925fb036a9f771b930d8e7bc1182f84,16520,.dat,2023-08-28T21:14:02Z,A001_snapshot_filesystem_metadata_only,FMT-02R-172bb66a767d,172bb66a767d7ef54fd5ce3b989ef36cbe2b64d750df73a6c5d917b7a71d54c3,scan,parsed,complete_one_declared_numeric_block,unique_content,,104052,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-373e6a33efd3f8e4,EXP-TAIPAN-001,TAIPAN_exp1296_scan104053.dat,27bf14c574913f6ae6e6ba02b1c495fc9be4177052a977fc1115ebcf3151582b,31452,.dat,2023-08-28T21:28:30Z,A001_snapshot_filesystem_metadata_only,FMT-02R-de66a609ccd2,de66a609ccd219332c3d8bdb4ffa72d187f63fd880e1e2c172330df2f03ec23d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104053,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-bd241a68da8cc714,EXP-TAIPAN-001,TAIPAN_exp1296_scan104054.dat,85b64705e002a24653e5da82bc4d3908e272ff640e3cadd7d0034bfb34407469,31452,.dat,2023-08-28T21:37:26Z,A001_snapshot_filesystem_metadata_only,FMT-02R-de66a609ccd2,de66a609ccd219332c3d8bdb4ffa72d187f63fd880e1e2c172330df2f03ec23d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104054,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-b8820660a9c99eff,EXP-TAIPAN-001,TAIPAN_exp1296_scan104055.dat,603282e62dd22808aa628a6e327b7da6060a23ddbd04b9f7ad434d36825ab432,31452,.dat,2023-08-28T21:46:26Z,A001_snapshot_filesystem_metadata_only,FMT-02R-de66a609ccd2,de66a609ccd219332c3d8bdb4ffa72d187f63fd880e1e2c172330df2f03ec23d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104055,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-2794450f4a6036d5,EXP-TAIPAN-001,TAIPAN_exp1296_scan104056.dat,d169be89b69318798debd9508249a7b6cdbe5764d49494a090de7d522dac67fe,46032,.dat,2023-08-28T21:59:34Z,A001_snapshot_filesystem_metadata_only,FMT-02R-de66a609ccd2,de66a609ccd219332c3d8bdb4ffa72d187f63fd880e1e2c172330df2f03ec23d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104056,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-4a07ecce43a588a4,EXP-TAIPAN-001,TAIPAN_exp1296_scan104057.dat,271778e399850f99462420d5a042e30004226e10df1ccdf3c2853241ebc4f535,42387,.dat,2023-08-28T22:11:30Z,A001_snapshot_filesystem_metadata_only,FMT-02R-de66a609ccd2,de66a609ccd219332c3d8bdb4ffa72d187f63fd880e1e2c172330df2f03ec23d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104057,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-7cd079bcfb286b69,EXP-TAIPAN-001,TAIPAN_exp1296_scan104058.dat,81f19aab61fe6f47d58e3c956bd58ac4dee498cb5e3aa7d3008601e943d1e202,46032,.dat,2023-08-28T22:24:30Z,A001_snapshot_filesystem_metadata_only,FMT-02R-de66a609ccd2,de66a609ccd219332c3d8bdb4ffa72d187f63fd880e1e2c172330df2f03ec23d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104058,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-b59b6a3cc82d9e1d,EXP-TAIPAN-001,TAIPAN_exp1296_scan104059.dat,4732b7e0e8b2ffcb568cb3a8d7d959c92e72973bcf343160d75346036d4fb0b4,24162,.dat,2023-08-28T22:33:04Z,A001_snapshot_filesystem_metadata_only,FMT-02R-de66a609ccd2,de66a609ccd219332c3d8bdb4ffa72d187f63fd880e1e2c172330df2f03ec23d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104059,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-ffe38cef182c749b,EXP-TAIPAN-001,TAIPAN_exp1296_scan104060.dat,a47a9d0785634f9ba1ded31c1f0ea17aceb7cb65ca4bf64f8c7b565b4989b95c,9390,.dat,2023-08-29T01:08:52Z,A001_snapshot_filesystem_metadata_only,FMT-02R-a59075cdffed,a59075cdffedc9426791677a580b4fbac1bfc319bce7cbfce563d576abfbad5f,scan,parsed,complete_one_declared_numeric_block,unique_content,,104060,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-2f47aa7305f8661a,EXP-TAIPAN-001,TAIPAN_exp1296_scan104061.dat,4a56f81c21c136b9f35f1eecd7fe293ceb98ed1c36174e84e90d00d8682fe78c,9390,.dat,2023-08-29T01:22:34Z,A001_snapshot_filesystem_metadata_only,FMT-02R-9cd5341dd50f,9cd5341dd50f849564ff226c7dd5ee26cbca12dfbac3f19ea3ce6924471c1031,scan,parsed,complete_one_declared_numeric_block,unique_content,,104061,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-97f6d9fb82b77f9b,EXP-TAIPAN-001,TAIPAN_exp1296_scan104062.dat,d2f95f4a34c28d777439f0586448a99dabaccd4e3553406b2d293bca9d48dc67,14172,.dat,2023-08-29T01:32:26Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104062,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-9aad2f08ff8b0092,EXP-TAIPAN-001,TAIPAN_exp1296_scan104063.dat,a7d243bc94b00c62a4fb55456515375e7fc3e516d0fa3377948fe655a84117f5,89774,.dat,2023-08-29T05:35:38Z,A001_snapshot_filesystem_metadata_only,FMT-02R-92d14f023eb1,92d14f023eb12d358b009c2137385cfb500e6e0708f9ee2219625cd8899e7099,scan,parsed,complete_one_declared_numeric_block,unique_content,,104063,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping
FILE-02R-695aceb0fa62cd6c,EXP-TAIPAN-001,TAIPAN_exp1296_scan104064.dat,d741df3eeb9f55dc185dd15c21228a2a944f009cd8a5e81616ba15234768ded2,89774,.dat,2023-08-29T09:33:42Z,A001_snapshot_filesystem_metadata_only,FMT-02R-92d14f023eb1,92d14f023eb12d358b009c2137385cfb500e6e0708f9ee2219625cd8899e7099,scan,parsed,complete_one_declared_numeric_block,unique_content,,104064,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping
FILE-02R-39cecdc7b100cbe5,EXP-TAIPAN-001,TAIPAN_exp1296_scan104065.dat,a56dbc28a363529426771236476f166393b938bfbe7132c4cc62fe4a81d100d5,89774,.dat,2023-08-29T13:31:16Z,A001_snapshot_filesystem_metadata_only,FMT-02R-92d14f023eb1,92d14f023eb12d358b009c2137385cfb500e6e0708f9ee2219625cd8899e7099,scan,parsed,complete_one_declared_numeric_block,unique_content,,104065,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping
FILE-02R-b721852cd2326ced,EXP-TAIPAN-001,TAIPAN_exp1296_scan104066.dat,02af57dad4f37fd63e9b05f18334c7a415c8a02bb6bb0a3c253e6184d2be7d1a,75192,.dat,2023-08-29T19:43:44Z,A001_snapshot_filesystem_metadata_only,FMT-02R-00e53630cd36,00e53630cd366c7acd8f45aed10b51dd88f27feb9111947b056840151a37b83d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104066,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-cce1ab2377a518c4,EXP-TAIPAN-001,TAIPAN_exp1296_scan104067.dat,3af6fa8cafe4958b1b1e91b72de5003a78f1b45e768768e7643b3e7af0bde5ba,13431,.dat,2023-08-29T19:56:46Z,A001_snapshot_filesystem_metadata_only,FMT-02R-fb75879b9023,fb75879b90237629b7ff00fab2133cdcd0e41ebce361bb62ae82503a783b8bdb,scan,parsed,complete_one_declared_numeric_block,unique_content,,104067,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-8e8d6f81d4ae79b3,EXP-TAIPAN-001,TAIPAN_exp1296_scan104068.dat,97b4220341da9e20edf7e29b6270950bae143a5e1a0947bd8ad911d79cd2ea83,16873,.dat,2023-08-29T19:59:10Z,A001_snapshot_filesystem_metadata_only,FMT-02R-a20370d76087,a20370d76087483996ad128dc77f5702769dc90871f1c50ee14cda6374893fd5,scan,parsed,complete_one_declared_numeric_block,unique_content,,104068,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping
FILE-02R-c5bcebfd15547df9,EXP-TAIPAN-001,TAIPAN_exp1296_scan104069.dat,60290a8bbeb8e4dae1a379f88a902970d51574e4601cb50f7b992aec608651c0,16873,.dat,2023-08-29T20:01:10Z,A001_snapshot_filesystem_metadata_only,FMT-02R-365d8346d6ba,365d8346d6bae3096f01aa4d5a6ed097b14e8772eb4c4c1cdcaeb2b00136bf06,scan,parsed,complete_one_declared_numeric_block,unique_content,,104069,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping
FILE-02R-45c03790c8247819,EXP-TAIPAN-001,TAIPAN_exp1296_scan104070.dat,29de26da76f8e28a4be6519f236139339d6bce7303663b064ffd3577138aaec9,831165,.dat,2023-08-29T20:49:36Z,A001_snapshot_filesystem_metadata_only,FMT-02R-00e53630cd36,00e53630cd366c7acd8f45aed10b51dd88f27feb9111947b056840151a37b83d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104070,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-8c648da4a5a0c8a0,EXP-TAIPAN-001,TAIPAN_exp1296_scan104071.dat,441e3f5530b16b16c4ac8d43f0c2912d8802740fb1278062d7391a8b05dd619c,16872,.dat,2023-08-29T20:52:10Z,A001_snapshot_filesystem_metadata_only,FMT-02R-00e53630cd36,00e53630cd366c7acd8f45aed10b51dd88f27feb9111947b056840151a37b83d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104071,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-66851aafa89e085d,EXP-TAIPAN-001,TAIPAN_exp1296_scan104072.dat,6234196f859fca8e4ba66892c113e896835a267a31e2a3d6ba5fbc592e024de7,16873,.dat,2023-08-29T20:55:26Z,A001_snapshot_filesystem_metadata_only,FMT-02R-a20370d76087,a20370d76087483996ad128dc77f5702769dc90871f1c50ee14cda6374893fd5,scan,parsed,complete_one_declared_numeric_block,unique_content,,104072,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping
FILE-02R-fbeb377499311989,EXP-TAIPAN-001,TAIPAN_exp1296_scan104073.dat,3e2045c1fec46f06da002b3de12a04ea2ce77db43909429caedca8d217bd9e34,16873,.dat,2023-08-29T21:05:14Z,A001_snapshot_filesystem_metadata_only,FMT-02R-a20370d76087,a20370d76087483996ad128dc77f5702769dc90871f1c50ee14cda6374893fd5,scan,parsed,complete_one_declared_numeric_block,unique_content,,104073,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping
FILE-02R-b2043e6967551433,EXP-TAIPAN-001,TAIPAN_exp1296_scan104074.dat,91d2d610cbddb3da444b34a8bf9a62968222b530b1af0faab9daef883fd90cf6,38742,.dat,2023-08-29T21:09:06Z,A001_snapshot_filesystem_metadata_only,FMT-02R-00e53630cd36,00e53630cd366c7acd8f45aed10b51dd88f27feb9111947b056840151a37b83d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104074,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-8520bbc912b86a63,EXP-TAIPAN-001,TAIPAN_exp1296_scan104075.dat,903b04f72bb147889a8dda239139c9589726f4916588ab71e073fe525ab34c6c,38742,.dat,2023-08-29T21:13:26Z,A001_snapshot_filesystem_metadata_only,FMT-02R-00e53630cd36,00e53630cd366c7acd8f45aed10b51dd88f27feb9111947b056840151a37b83d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104075,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-f63ef951a1143848,EXP-TAIPAN-001,TAIPAN_exp1296_scan104076.dat,d32e318a913aa10604bd5ab98dc33a718bc5d7db47ddb8cf6f8e912af34a49af,38742,.dat,2023-08-29T21:16:34Z,A001_snapshot_filesystem_metadata_only,FMT-02R-00e53630cd36,00e53630cd366c7acd8f45aed10b51dd88f27feb9111947b056840151a37b83d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104076,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-242f8e9d18702c73,EXP-TAIPAN-001,TAIPAN_exp1296_scan104077.dat,b029e3463c60db5b9ca2b35bf21c18edeca41175807fbaa43710467306533734,23433,.dat,2023-08-29T21:22:48Z,A001_snapshot_filesystem_metadata_only,FMT-02R-00e53630cd36,00e53630cd366c7acd8f45aed10b51dd88f27feb9111947b056840151a37b83d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104077,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-cfedb7dee4a8071f,EXP-TAIPAN-001,TAIPAN_exp1296_scan104078.dat,17bceca27a341dedd2253137847e06d8e1c22a72a5f7a25f6b7d056916b37fcc,16873,.dat,2023-08-29T21:24:22Z,A001_snapshot_filesystem_metadata_only,FMT-02R-a20370d76087,a20370d76087483996ad128dc77f5702769dc90871f1c50ee14cda6374893fd5,scan,parsed,complete_one_declared_numeric_block,unique_content,,104078,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping
FILE-02R-eaa93bc86930ed0f,EXP-TAIPAN-001,TAIPAN_exp1296_scan104079.dat,025142318be48e12d0db6b7af58713e77890d2f8f3286d0dd3b0eaf36b215321,13956,.dat,2023-08-29T21:33:50Z,A001_snapshot_filesystem_metadata_only,FMT-02R-00e53630cd36,00e53630cd366c7acd8f45aed10b51dd88f27feb9111947b056840151a37b83d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104079,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-4ec5d8f394c2876a,EXP-TAIPAN-001,TAIPAN_exp1296_scan104080.dat,9509479f595cbe6277517db052d668394ee37bf2969c3af07b593ed3fe7c2875,16873,.dat,2023-08-29T21:35:38Z,A001_snapshot_filesystem_metadata_only,FMT-02R-365d8346d6ba,365d8346d6bae3096f01aa4d5a6ed097b14e8772eb4c4c1cdcaeb2b00136bf06,scan,parsed,complete_one_declared_numeric_block,unique_content,,104080,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping
FILE-02R-aa07ebe39d21c0b8,EXP-TAIPAN-001,TAIPAN_exp1296_scan104081.dat,521ae8a93548a13093d74da371dfac0d13397dd23df3addc5a2212ad2da1953b,17133,.dat,2023-08-29T21:46:10Z,A001_snapshot_filesystem_metadata_only,FMT-02R-fb75879b9023,fb75879b90237629b7ff00fab2133cdcd0e41ebce361bb62ae82503a783b8bdb,scan,parsed,complete_one_declared_numeric_block,unique_content,,104081,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-8fc906a71e9b9ad1,EXP-TAIPAN-001,TAIPAN_exp1296_scan104082.dat,8b204606a793c0156106590efb8b96ce824090037479258c7e5034fcd43b0464,17133,.dat,2023-08-29T22:05:26Z,A001_snapshot_filesystem_metadata_only,FMT-02R-42b66acce1bb,42b66acce1bb9e9094963947aadec8ab8c696386b7568b34f522a890d0edecea,scan,parsed,complete_one_declared_numeric_block,unique_content,,104082,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-7adfcda5fa810ed3,EXP-TAIPAN-001,TAIPAN_exp1296_scan104083.dat,d2c9f9971168a5c1a4a2254f8c694d6304f927cfdc13f959cb7a915057684128,17133,.dat,2023-08-29T22:15:20Z,A001_snapshot_filesystem_metadata_only,FMT-02R-fb75879b9023,fb75879b90237629b7ff00fab2133cdcd0e41ebce361bb62ae82503a783b8bdb,scan,parsed,complete_one_declared_numeric_block,unique_content,,104083,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-29b1ecf8945b5a04,EXP-TAIPAN-001,TAIPAN_exp1296_scan104084.dat,fb60509e9a4869084850138d8f7daed68ca7ad81743b6c6c513954ea6bbfe915,11531,.dat,2023-08-30T01:40:58Z,A001_snapshot_filesystem_metadata_only,FMT-02R-a9e025c2acce,a9e025c2acce7890bffa9e4657fb2cb86ab7d821282c46bd9cdeffe99e89b25b,scan,parsed,complete_one_declared_numeric_block,unique_content,,104084,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping
