scan_record_id,scan_record_fingerprint,scan_identity_version,dataset_id,experiment_id,raw_scan_id,scan_identity_status,primary_file_record_id,source_file,source_checksum,acquisition_start_time,acquisition_end_time,acquisition_timestamp_source,sequence_index,sequence_status,filesystem_mtime,filesystem_mtime_trust,raw_format_id,scan_variable_raw,scan_variable_canonical,scan_coordinate_type,scan_start_derived,scan_stop_derived,scan_range_status,scan_point_count,def_x_raw,def_y_raw,command_raw,builtin_command_raw,preset_channel_raw,count_control_mode,count_control_status,raw_time_field_status,raw_monitor_field_status,raw_detector_field_status,mode_raw,mode_semantics,mode_semantics_status,Ei_summary_meV,Ef_summary_meV,Ei_variation_status,Ef_variation_status,energy_transfer_field_raw,energy_transfer_convention,energy_relation_status,en_e_mapping_status,h_variation_status,k_variation_status,l_variation_status,q_semantics_status,lattice_state_id,UB_state_id,orientation_status,monochromator_material,monochromator_reflection,monochromator_reflection_status,monochromator_mosaic,monochromator_mosaic_status,analyzer_material,analyzer_reflection,analyzer_reflection_status,analyzer_mosaic,analyzer_mosaic_status,collimation,filter_state,filter_state_status,attenuation_state,attenuation_state_status,temperature_summary_K,temperature_variation_status,sensor_metadata_ref,setpoint_metadata_ref,repeat_candidate_status,repeat_metadata_signature,repeat_candidate_count,repeat_candidate_basis,quality_flag,quality_reasons,parser_schema_version,point_data_ref
SCAN-02R-4979cab4b4eed413,4979cab4b4eed4137213912ef8d9337d8aea6f943e0c13be49a5277c7664ada6,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104195,verified,FILE-02R-6b300108d97c50d7,TAIPAN_exp1296_scan104195.dat,4b4b74d9efbe20aff28d58d8f7aabd544543e8673f3c89758bbac4c6bcbcad99,2023-09-02T13:59:39,2023-09-02T14:22:37,header_start_time_end_time_timezone_unrecorded,155,verified_header_chronology,2023-09-01T18:22:38Z,A001_snapshot_filesystem_metadata_only,FMT-02R-fb75879b9023,qk,k,reciprocal_lattice_coordinate,2.8500,3.1502,verified_point_endpoints_not_command_range,16,qk,detector,,,monitor,monitor_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,22.8696,,constant,variable,e,Ei_minus_Ef,verified_global,not_applicable,constant,variable,variable,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-4979cab4b4eed413,semantic_verification_report.yaml#environment/SCAN-02R-4979cab4b4eed413,no_metadata_match,466485ba5f526cd0d388fa4b051c643b2593d2f36e86f386c80ac2d72fd35a4e,1,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-4979cab4b4eed413
SCAN-02R-ed685e6e0b6d3265,ed685e6e0b6d32656353eda1631b0ba05503fe5f845c4e0547f59cb920dab74f,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104196,verified,FILE-02R-fe70440779bc92de,TAIPAN_exp1296_scan104196.dat,3b61e075a7c6e0166e07d8f6165d69ac0822b9fd7565bf57d05cf2976dfe5382,2023-09-02T14:26:39,2023-09-02T14:26:39,header_start_time_end_time_timezone_unrecorded,156,verified_header_chronology,2023-09-01T18:27:02Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,en,energy_transfer,energy_transfer_meV,-0.0013,-0.0013,verified_point_endpoints_not_command_range,1,en,detector,,,monitor,monitor_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8699,14.8711,constant,constant,e,Ei_minus_Ef,verified_global,verified,constant,constant,constant,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-ed685e6e0b6d3265,semantic_verification_report.yaml#environment/SCAN-02R-ed685e6e0b6d3265,no_metadata_match,de5cf670472668264deeb95e46772438d1e62e310b2e3878984c9957a3af688c,1,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-ed685e6e0b6d3265
SCAN-02R-6f7239d1961a1e4d,6f7239d1961a1e4dfe34b8817f24e8b0190f7adf6a6980ae1c869c8d247d20f4,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104197,verified,FILE-02R-4b7dc4f88327fb96,TAIPAN_exp1296_scan104197.dat,cbb23c5100616566f2e7bf96ea76e619ae59828a256a0f6441ffbba3f464e4f6,2023-09-02T14:30:56,2023-09-02T15:00:39,header_start_time_end_time_timezone_unrecorded,157,verified_header_chronology,2023-09-01T19:00:40Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,en,energy_transfer,energy_transfer_meV,-0.0013,19.9984,verified_point_endpoints_not_command_range,11,en,detector,,,monitor,monitor_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,,,variable,variable,e,Ei_minus_Ef,verified_global,verified,constant,variable,variable,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-6f7239d1961a1e4d,semantic_verification_report.yaml#environment/SCAN-02R-6f7239d1961a1e4d,metadata_match_only_not_validated_repeat,8484208aac44fb6c853337fc25a532acfd36200b74f3d3e0c68b3bd9aa18fdcf,48,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-6f7239d1961a1e4d
SCAN-02R-643ff7e40bd97888,643ff7e40bd97888cba6d6d50b8fd4f4913b6c9421187355d9b5a00cc17191ab,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104198,verified,FILE-02R-5b79965e065191e7,TAIPAN_exp1296_scan104198.dat,add7e5b04ff6f50b9f08009f733008652eb935b7ce0c3d47a802c725d29bde93,2023-09-02T15:08:50,2023-09-02T15:24:54,header_start_time_end_time_timezone_unrecorded,158,verified_header_chronology,2023-09-01T19:24:54Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,en,energy_transfer,energy_transfer_meV,34.9978,54.9982,verified_point_endpoints_not_command_range,5,en,detector,,,monitor,monitor_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,,,variable,variable,e,Ei_minus_Ef,verified_global,verified,constant,constant,variable,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-643ff7e40bd97888,semantic_verification_report.yaml#environment/SCAN-02R-643ff7e40bd97888,metadata_match_only_not_validated_repeat,8484208aac44fb6c853337fc25a532acfd36200b74f3d3e0c68b3bd9aa18fdcf,48,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-643ff7e40bd97888
SCAN-02R-42d0a4d8bd2d58cc,42d0a4d8bd2d58cc557c4075433879ed4b3788af97669c369098aefad13a7792,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104199,verified,FILE-02R-575e049a16f2e04e,TAIPAN_exp1296_scan104199.dat,8bbd41d5d489d7054eba1f5a20063b280a868cdef47f1122814043b3b8e03a30,2023-09-02T15:49:23,2023-09-02T18:23:52,header_start_time_end_time_timezone_unrecorded,159,verified_header_chronology,2023-09-01T22:23:52Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,en,energy_transfer,energy_transfer_meV,-0.0014,49.9969,verified_point_endpoints_not_command_range,51,en,detector,,,monitor,monitor_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,,,variable,variable,e,Ei_minus_Ef,verified_global,verified,constant,variable,variable,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-42d0a4d8bd2d58cc,semantic_verification_report.yaml#environment/SCAN-02R-42d0a4d8bd2d58cc,metadata_match_only_not_validated_repeat,8484208aac44fb6c853337fc25a532acfd36200b74f3d3e0c68b3bd9aa18fdcf,48,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-42d0a4d8bd2d58cc
SCAN-02R-abcd8030795bc9cb,abcd8030795bc9cb238cf037ff17b8d2b497e30b503b2c9e80e7c5221f06dfb2,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104200,verified,FILE-02R-8ed78b57325efbda,TAIPAN_exp1296_scan104200.dat,3893d8b83f62254eccd6055cb80ed1db87757f05be9053a9bbbff34cf42a175a,2023-09-02T18:29:46,2023-09-02T21:26:09,header_start_time_end_time_timezone_unrecorded,160,verified_header_chronology,2023-09-02T01:26:10Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,en,energy_transfer,energy_transfer_meV,-0.0014,54.9967,verified_point_endpoints_not_command_range,56,en,detector,,,monitor,monitor_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,,,variable,variable,e,Ei_minus_Ef,verified_global,verified,constant,variable,variable,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-abcd8030795bc9cb,semantic_verification_report.yaml#environment/SCAN-02R-abcd8030795bc9cb,metadata_match_only_not_validated_repeat,8484208aac44fb6c853337fc25a532acfd36200b74f3d3e0c68b3bd9aa18fdcf,48,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-abcd8030795bc9cb
SCAN-02R-26c5588a4a75efc2,26c5588a4a75efc2f2f4279f56f355f5b04462c1dfa5ed4c020f9c2c3b37ebdc,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104201,verified,FILE-02R-038cf4e529ce94a2,TAIPAN_exp1296_scan104201.dat,374893eaae52d8357fd5d3a2de34cda265facc477c3f527d45517fedaf575ca9,2023-09-02T21:32:15,2023-09-03T00:28:49,header_start_time_end_time_timezone_unrecorded,161,verified_header_chronology,2023-09-02T04:28:50Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,en,energy_transfer,energy_transfer_meV,-0.0013,54.9967,verified_point_endpoints_not_command_range,56,en,detector,,,monitor,monitor_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,,,variable,variable,e,Ei_minus_Ef,verified_global,verified,constant,variable,variable,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-26c5588a4a75efc2,semantic_verification_report.yaml#environment/SCAN-02R-26c5588a4a75efc2,metadata_match_only_not_validated_repeat,8484208aac44fb6c853337fc25a532acfd36200b74f3d3e0c68b3bd9aa18fdcf,48,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-26c5588a4a75efc2
SCAN-02R-ebc55d8b20e3cec0,ebc55d8b20e3cec0972ae90d2beb42733cc5e2d2d48b34835db57e48f46d26b7,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104202,verified,FILE-02R-79943ebb90eea890,TAIPAN_exp1296_scan104202.dat,456cf0b51c6d224ca0bada2c7abcf17193154bce134a040a9e538819395f22aa,2023-09-03T00:34:56,2023-09-03T03:31:53,header_start_time_end_time_timezone_unrecorded,162,verified_header_chronology,2023-09-02T07:31:54Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,en,energy_transfer,energy_transfer_meV,-0.0012,54.9982,verified_point_endpoints_not_command_range,56,en,detector,,,monitor,monitor_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,,,variable,variable,e,Ei_minus_Ef,verified_global,verified,constant,variable,variable,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-ebc55d8b20e3cec0,semantic_verification_report.yaml#environment/SCAN-02R-ebc55d8b20e3cec0,metadata_match_only_not_validated_repeat,8484208aac44fb6c853337fc25a532acfd36200b74f3d3e0c68b3bd9aa18fdcf,48,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-ebc55d8b20e3cec0
SCAN-02R-a1d82bdc331e2df4,a1d82bdc331e2df41609f1e93b9b094fadde6570ccee624b0a7bab1af64aad27,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104203,verified,FILE-02R-9c94dad236447dac,TAIPAN_exp1296_scan104203.dat,91855a552022aaae7787e3d5d7c44ca3ce783948fc1db8e3610baf85a68dbaf2,2023-09-03T03:37:59,2023-09-03T06:34:37,header_start_time_end_time_timezone_unrecorded,163,verified_header_chronology,2023-09-02T10:34:38Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,en,energy_transfer,energy_transfer_meV,-0.0012,54.9967,verified_point_endpoints_not_command_range,56,en,detector,,,monitor,monitor_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,,,variable,variable,e,Ei_minus_Ef,verified_global,verified,constant,variable,variable,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-a1d82bdc331e2df4,semantic_verification_report.yaml#environment/SCAN-02R-a1d82bdc331e2df4,metadata_match_only_not_validated_repeat,8484208aac44fb6c853337fc25a532acfd36200b74f3d3e0c68b3bd9aa18fdcf,48,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-a1d82bdc331e2df4
SCAN-02R-77b71bd09c7eb4b4,77b71bd09c7eb4b423513bec33e51fba012012776eaf930805c3a44de53c4c5a,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104204,verified,FILE-02R-ceedca39f412c49d,TAIPAN_exp1296_scan104204.dat,fca6751709a5750900e4eb04698f942a5350941e906cfacf5e0e5a4664d0db34,2023-09-03T06:40:45,2023-09-03T09:37:12,header_start_time_end_time_timezone_unrecorded,164,verified_header_chronology,2023-09-02T13:37:12Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,en,energy_transfer,energy_transfer_meV,-0.0015,54.9968,verified_point_endpoints_not_command_range,56,en,detector,,,monitor,monitor_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,,,variable,variable,e,Ei_minus_Ef,verified_global,verified,constant,variable,variable,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-77b71bd09c7eb4b4,semantic_verification_report.yaml#environment/SCAN-02R-77b71bd09c7eb4b4,metadata_match_only_not_validated_repeat,8484208aac44fb6c853337fc25a532acfd36200b74f3d3e0c68b3bd9aa18fdcf,48,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-77b71bd09c7eb4b4
SCAN-02R-7118d0dce593edea,7118d0dce593edeaab3b39624d5ef267635953e84a8fd1ecc8410b94cacad73b,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104205,verified,FILE-02R-c3e24502c9f0d434,TAIPAN_exp1296_scan104205.dat,735765eea43bd0b5dc44cc6355126c732da80bee277e0efee440fb3d6b26f839,2023-09-03T09:43:20,2023-09-03T12:39:12,header_start_time_end_time_timezone_unrecorded,165,verified_header_chronology,2023-09-02T16:39:12Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,en,energy_transfer,energy_transfer_meV,-0.0011,54.9983,verified_point_endpoints_not_command_range,56,en,detector,,,monitor,monitor_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,,,variable,variable,e,Ei_minus_Ef,verified_global,verified,constant,variable,variable,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-7118d0dce593edea,semantic_verification_report.yaml#environment/SCAN-02R-7118d0dce593edea,metadata_match_only_not_validated_repeat,8484208aac44fb6c853337fc25a532acfd36200b74f3d3e0c68b3bd9aa18fdcf,48,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-7118d0dce593edea
SCAN-02R-306a96179bd778b6,306a96179bd778b6083172ae3f99e00a2d6e6fa11c840a8f66dc0445845d019c,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104206,verified,FILE-02R-3c1b75c58699b634,TAIPAN_exp1296_scan104206.dat,493861895c59b988a3184cefee8c4eb6e17755a5d13a3f2204ed944ce6914a15,2023-09-03T12:45:22,2023-09-03T15:41:02,header_start_time_end_time_timezone_unrecorded,166,verified_header_chronology,2023-09-02T19:41:02Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,en,energy_transfer,energy_transfer_meV,-0.0010,54.9967,verified_point_endpoints_not_command_range,56,en,detector,,,monitor,monitor_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,,,variable,variable,e,Ei_minus_Ef,verified_global,verified,constant,variable,variable,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-306a96179bd778b6,semantic_verification_report.yaml#environment/SCAN-02R-306a96179bd778b6,metadata_match_only_not_validated_repeat,8484208aac44fb6c853337fc25a532acfd36200b74f3d3e0c68b3bd9aa18fdcf,48,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-306a96179bd778b6
SCAN-02R-baae22000a534323,baae22000a534323256197fe6ee728d29b9b004d6f18ff8c8c05411d2dc55a68,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104207,verified,FILE-02R-c69ab82458056286,TAIPAN_exp1296_scan104207.dat,877298570bb997425b7567fe4e8b22bc5684713b689add5744490ba03cf380a5,2023-09-03T15:46:30,2023-09-03T18:24:52,header_start_time_end_time_timezone_unrecorded,167,verified_header_chronology,2023-09-02T22:24:52Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,en,energy_transfer,energy_transfer_meV,4.9986,54.9982,verified_point_endpoints_not_command_range,51,en,detector,,,monitor,monitor_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,,,variable,variable,e,Ei_minus_Ef,verified_global,verified,constant,variable,variable,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-baae22000a534323,semantic_verification_report.yaml#environment/SCAN-02R-baae22000a534323,metadata_match_only_not_validated_repeat,8484208aac44fb6c853337fc25a532acfd36200b74f3d3e0c68b3bd9aa18fdcf,48,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-baae22000a534323
SCAN-02R-68a1fdbd8955d9a4,68a1fdbd8955d9a49fa24ec09e11eaf2cdcfd21a0fa0eec729f2ad1db0fe4b9f,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104208,verified,FILE-02R-a486a5a1a77ae9d6,TAIPAN_exp1296_scan104208.dat,32a40597690c6de6c4d0788f47c8effca9cfba423fd94ce1002284d3d7800558,2023-09-03T18:30:24,2023-09-03T21:08:43,header_start_time_end_time_timezone_unrecorded,168,verified_header_chronology,2023-09-03T01:08:44Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,en,energy_transfer,energy_transfer_meV,4.9988,54.9982,verified_point_endpoints_not_command_range,51,en,detector,,,monitor,monitor_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,,,variable,variable,e,Ei_minus_Ef,verified_global,verified,constant,variable,variable,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-68a1fdbd8955d9a4,semantic_verification_report.yaml#environment/SCAN-02R-68a1fdbd8955d9a4,metadata_match_only_not_validated_repeat,8484208aac44fb6c853337fc25a532acfd36200b74f3d3e0c68b3bd9aa18fdcf,48,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-68a1fdbd8955d9a4
SCAN-02R-7acd4c14a0007418,7acd4c14a0007418fb697513832f43cffaaf05da1bdd5740278cf626ac658da4,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104209,verified,FILE-02R-c6551e798a983dea,TAIPAN_exp1296_scan104209.dat,e145d15841a842b1b228340622969a2b94e7d46a1e3a0f2b05e499c183673da6,2023-09-03T21:13:47,2023-09-03T23:37:06,header_start_time_end_time_timezone_unrecorded,169,verified_header_chronology,2023-09-03T03:37:08Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,en,energy_transfer,energy_transfer_meV,9.9980,54.9966,verified_point_endpoints_not_command_range,46,en,detector,,,monitor,monitor_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,,,variable,variable,e,Ei_minus_Ef,verified_global,verified,constant,variable,variable,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-7acd4c14a0007418,semantic_verification_report.yaml#environment/SCAN-02R-7acd4c14a0007418,metadata_match_only_not_validated_repeat,8484208aac44fb6c853337fc25a532acfd36200b74f3d3e0c68b3bd9aa18fdcf,48,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-7acd4c14a0007418
